	word	anim	nonanim	concr	abstr
11516	poland_NOUN	0.17486730217933655	0.1715468019247055	0.17088735103607178	0.13555322587490082
11517	hypothetical_ADJ	0.17518296837806702	0.1645483672618866	0.1708807647228241	0.23673300445079806
11518	fledged_ADJ	0.16753801703453064	0.1696798950433731	0.17087456583976746	0.20227380096912384
11519	noticeably_ADV	0.14647068083286285	0.19679273664951324	0.17086580395698547	0.2444547712802887
11520	permeate_VERB	0.16703909635543826	0.17765851318836212	0.17085407674312592	0.32727915048599243
11521	african_ADJ	0.16531868278980255	0.17352990806102753	0.17083634436130524	0.167924702167511
11522	national_NOUN	0.184581458568573	0.1328735649585724	0.17083288729190824	0.1528446078300476
11523	north_ADJ	0.18778149783611295	0.15159189701080322	0.17080992460250854	0.11877387762069702
11524	shatter_VERB	0.13539913296699524	0.18789441883563995	0.1707994043827057	0.18952840566635126
11525	reference_VERB	0.16574612259864807	0.19566479325294492	0.17078976333141327	0.24611935019493106
11526	redundancy_NOUN	0.17020301520824432	0.180927574634552	0.17078432440757751	0.26863718032836914
11527	competition_NOUN	0.17890958487987518	0.15280105173587802	0.17078331112861633	0.20087166130542755
11528	restriction_NOUN	0.16318467259407046	0.15933004021644592	0.17077776789665222	0.21209368109703064
11529	mg_NOUN	0.1701788306236267	0.1759181171655655	0.1707276999950409	0.13634081184864044
11530	sinking_NOUN	0.19781622290611267	0.17394539713859558	0.17072011530399325	0.1626019924879074
11531	deutsche_NOUN	0.16468264162540436	0.17103426158428192	0.1706865131855011	0.1481528878211975
11532	battleground_NOUN	0.17027509212493894	0.15493962168693542	0.17068499326705933	0.17132127285003662
11533	unnecessary_ADJ	0.1760532557964325	0.15641304850578308	0.1706695258617401	0.3043244481086731
11534	telex_NOUN	0.1657460331916809	0.20038458704948425	0.17066283524036407	0.13764795660972595
11535	Lambert_PROPN	0.15646608173847198	0.17894966900348666	0.17065958678722382	0.14830827713012695
11536	Botswana_PROPN	0.19541701674461365	0.14177754521369934	0.17065683007240295	0.1424228549003601
11537	receipt_NOUN	0.15160760283470154	0.19878849387168884	0.17064790427684784	0.1866702139377594
11538	witness_NOUN	0.16247868537902832	0.17109856009483335	0.17064525187015533	0.18319277465343475
11539	Mocatta_PROPN	0.14248938858509064	0.1899200528860092	0.17063236236572266	0.12257983535528184
11540	northern_NOUN	0.17529597878456116	0.1609640121459961	0.17060978710651398	0.12854818999767306
11541	intellectual_ADJ	0.1702994853258133	0.17242448031902313	0.17060741782188416	0.3419422507286072
11542	heinous_ADJ	0.16323301196098328	0.169853538274765	0.17060735821723938	0.29350849986076355
11543	Lawson_PROPN	0.16418352723121646	0.180459126830101	0.17059741914272308	0.14695172011852264
11544	site_VERB	0.17569541931152344	0.1800069808959961	0.17059293389320376	0.12592461705207825
11545	man_VERB	0.1389094442129135	0.20276887714862826	0.17058423161506653	0.1500796377658844
11546	reordering_NOUN	0.13128401339054108	0.1770562380552292	0.17055483162403107	0.2499752938747406
11547	university_NOUN	0.1542239934206009	0.1793723702430725	0.17054371535778046	0.1839732825756073
11548	Carson_PROPN	0.1766902357339859	0.1709664762020111	0.17051072418689728	0.13313531875610352
11549	anonymous_ADJ	0.16703185439109802	0.17565932869911194	0.17050452530384064	0.1867944300174713
11550	messier_NOUN	0.1587357223033905	0.17594656348228455	0.17047488689422607	0.17681731283664706
11551	shaft_VERB	0.17975011467933655	0.17163321375846866	0.17046137154102325	0.21571454405784607
11552	environmental_ADJ	0.1866200864315033	0.13093096017837524	0.17045389115810394	0.2327253371477127
11553	irrational_ADJ	0.1799207180738449	0.15130086243152618	0.17041011154651642	0.4094632267951965
11554	elector_NOUN	0.19124241173267365	0.1664348691701889	0.17040860652923584	0.1739504486322403
11555	innocence_NOUN	0.1512182056903839	0.16334886848926544	0.17040619254112244	0.3325653374195099
11556	downward_ADJ	0.17097648978233335	0.1552741825580597	0.17040222883224487	0.20538416504859924
11557	sell_NOUN	0.13514742255210874	0.1908366233110428	0.17040011286735535	0.17256945371627808
11558	phenomenal_ADJ	0.16376109421253204	0.15733128786087036	0.17039784789085388	0.22380265593528748
11559	circuit_NOUN	0.15296368300914764	0.19795268774032596	0.17038828134536746	0.15825331211090088
11560	inclined_ADJ	0.1539253145456314	0.1886284500360489	0.1703750193119049	0.2713170945644379
11561	unfit_ADJ	0.1826034784317017	0.13770052790641785	0.17036306858062744	0.21523360908031464
11562	inferior_ADJ	0.1787760704755783	0.1766487956047058	0.1703563779592514	0.2711782157421112
11563	repetition_NOUN	0.1660061627626419	0.17289474606513974	0.1703449785709381	0.2613368630409241
11564	isolation_NOUN	0.16471610963344574	0.1686081439256668	0.17033414542675018	0.33179932832717896
11565	double_ADJ	0.16468891501426694	0.15506327152252194	0.17033277451992035	0.17288756370544436
11566	indignation_NOUN	0.17367789149284366	0.17043597996234894	0.17033188045024872	0.4782547056674957
11567	atlanta_NOUN	0.16288022696971893	0.1673969328403473	0.17030760645866394	0.13410958647727966
11568	ask_VERB	0.13295945525169373	0.17927543818950653	0.17030464112758634	0.2132771462202072
11569	resource_NOUN	0.18317732214927676	0.15858370065689087	0.1702868640422821	0.27372607588768005
11570	intentional_ADJ	0.18654200434684756	0.14540919661521912	0.17027489840984344	0.30646854639053345
11571	powerlessness_NOUN	0.16698578000068665	0.16072773933410645	0.17027407884597778	0.4478030204772949
11572	excellent_ADJ	0.15225492417812347	0.18307211995124814	0.1702577918767929	0.21490506827831268
11573	Roemer_PROPN	0.16627541184425354	0.17016877233982086	0.17025485634803772	0.16308125853538513
11574	Marchese_PROPN	0.12866337597370148	0.1874297559261322	0.17024293541908264	0.14789411425590515
11575	modified_ADJ	0.1890346705913544	0.1686558872461319	0.17024126648902893	0.16845959424972534
11576	chance_NOUN	0.1718578040599823	0.1531238555908203	0.170235276222229	0.2000114917755127
11577	infer_VERB	0.18916983902454376	0.1725836843252182	0.17022328078746796	0.31330329179763794
11578	normal_ADJ	0.16962920129299164	0.15633948147296906	0.17019978165626526	0.1876975893974304
11579	batter_VERB	0.15787428617477414	0.16084754467010498	0.17019149661064148	0.18329189717769626
11580	south-eastern_ADJ	0.16758225858211515	0.1759781539440155	0.17017295956611633	0.13556206226348874
11581	focal_ADJ	0.1438121348619461	0.18544454872608185	0.17017288506031036	0.1893524527549744
11582	Winston_PROPN	0.16779623925685885	0.19209668040275574	0.1701551377773285	0.12801997363567352
11583	a._NOUN	0.13841328024864194	0.18745428323745728	0.17015370726585388	0.14075486361980438
11584	Macmillan_PROPN	0.15866057574748993	0.1748727262020111	0.17013582587242124	0.13504423201084134
11585	explosive_ADJ	0.17846712470054624	0.17202213406562805	0.17013028264045715	0.1856270283460617
11586	ethical_ADJ	0.1891678124666214	0.15851569175720215	0.17011785507202148	0.3213763535022736
11587	accurately_ADV	0.16907376050949094	0.18881118297576904	0.17011100053787231	0.2579554319381714
11588	license_VERB	0.1918320506811142	0.15421152114868164	0.17010115087032318	0.1369202435016632
11589	Edward_PROPN	0.16749268770217896	0.17342737317085266	0.1701008379459381	0.172342449426651
11590	dupe_VERB	0.1711779087781906	0.15559527277946472	0.17008909583091736	0.2302246987819672
11591	winner_NOUN	0.1727953851222992	0.1579095721244812	0.17007917165756226	0.14179113507270813
11592	pence_NOUN	0.16148529946804047	0.16689467430114746	0.17007282376289368	0.14056801795959473
11593	export-import_NOUN	0.1668647974729538	0.16638989746570587	0.17007170617580414	0.127201110124588
11594	Kay_PROPN	0.16490891575813293	0.17061276733875275	0.17005178332328796	0.15558044612407684
11595	prosper_VERB	0.16182465851306915	0.17623057961463928	0.17005154490470886	0.2605166435241699
