	word	moscow_concr	moscow_abstr	kazan_concr	kazan_abstr
2637	бархатный	0.22530947178602215	0.12096687033772467	0.1753024473786354	0.12785170525312425
2638	выдергивать	0.2253034234046936	0.1352098986506462	0.2432877063751221	0.12362368702888488
2639	паркет	0.2252879112958908	0.1100571759045124	0.21473585069179532	0.11882742196321487
2640	бабуля	0.22528553754091266	0.18692288026213646	0.4973789125680924	0.1961737707257271
2641	столб	0.22528517842292786	0.11466424390673638	0.2272435486316681	0.11284752413630485
2642	люцерна	0.22528066188097	0.11619762554764748	0.1535040594637394	0.12971626967191696
2643	пыльца	0.2252767235040665	0.15603210180997848	0.16890997290611268	0.13422375917434692
2644	межкомнатный	0.2252563193440437	0.1235932394862175	0.22352370172739028	0.12272750213742255
2645	манер	0.2252105310559273	0.19817929416894914	0.20425832867622376	0.19444866776466369
2646	мартышка	0.2251879766583443	0.18748344630002972	0.2668009474873543	0.1548789381980896
2647	смешать	0.225175915658474	0.13754498735070228	0.12735965624451634	0.11211305037140848
2648	набивать	0.22517390102148052	0.13218765184283254	0.1900358259677887	0.12994637489318847
2649	конский	0.22514910250902176	0.12326999381184578	0.17509508281946182	0.10885134190320968
2650	вояка	0.22513061612844468	0.21605537235736846	0.2700835466384888	0.15789704024791718
2651	кентавр	0.2250836282968521	0.16006501019001007	0.1770978644490242	0.15219065099954604
2652	красавица	0.22505948394536973	0.16779643595218655	0.3540370434522629	0.20176020562648767
2653	свирепо	0.2250559225678444	0.2335079222917557	0.22753217965364456	0.15394636392593386
2654	замертво	0.2250353798270225	0.18575634956359866	0.2676449328660965	0.16913941949605946
2655	пение	0.22503310739994048	0.1991332843899727	0.18764865398406985	0.2162967577576637
2656	продавщица	0.22502943724393845	0.14705622643232347	0.3555091321468353	0.14130797162652015
2657	автофокусный	0.22502613216638565	0.15879604667425154	0.14537015333771705	0.1105117693543434
2658	оглаживать	0.2249893620610237	0.17831287831068038	0.28155593276023866	0.14442383050918578
2659	ресница	0.2249654933810234	0.11630084738135338	0.2213697999715805	0.11744946911931038
2660	цемент	0.2249497354030609	0.12481465563178062	0.17937165200710298	0.1146393157541752
2661	слива	0.22493159174919128	0.12991022318601608	0.1642986699938774	0.0911489374935627
2662	резервуар	0.2249271884560585	0.14709041863679884	0.1855926916003227	0.13550841584801673
2663	стаксель	0.224870365858078	0.12156160026788712	0.17022907882928848	0.09756528288125993
2664	щелочь	0.2248559221625328	0.14536722749471664	0.1604110151529312	0.12070272862911224
2665	морщинистый	0.2248300716280937	0.14552718698978426	0.269611456990242	0.1387553945183754
2666	ослепительный	0.22481855750083926	0.2238127827644348	0.21778879165649412	0.2191901534795761
2667	грунтовать	0.2248038932681084	0.11609926223754882	0.17638276964426042	0.09668920934200287
2668	спина	0.22479601204395291	0.12323817163705825	0.41908988207578657	0.17591993808746334
2669	цементно-песчаный	0.22477929890155796	0.13765448555350304	0.17638539224863053	0.1255158804357052
2670	перст	0.22473930269479755	0.2234297588467598	0.2823617473244667	0.18833859264850614
2671	выглаживать	0.22472497075796127	0.12853947058320045	0.17717812806367875	0.1128485918045044
2672	эксикатор	0.2246967613697052	0.14744139164686204	0.15131282806396484	0.12747911587357522
2673	поваренный	0.2246953472495079	0.13050670474767684	0.16009593456983567	0.11692595705389976
2674	нахмуриваться	0.2246900960803032	0.20147461593151086	0.30364852845668794	0.18517500460147854
2675	точить	0.2246829703450203	0.15063207000494006	0.19460175484418868	0.14730833917856218
2676	устройство	0.22467243820428848	0.1603853940963745	0.16583918631076813	0.1518884114921093
2677	впитываться	0.22460101395845414	0.11496111899614335	0.19265538156032566	0.147243432700634
2678	посвистывать	0.2245751351118088	0.16290296465158466	0.2310076117515564	0.13934181705117227
2679	акварель	0.22456206232309345	0.12559610232710838	0.17895624786615372	0.15337904095649718
2680	чаек	0.22455012053251264	0.1580423653125763	0.2356754913926125	0.169594144821167
2681	танцпол	0.22451943159103396	0.13200189918279648	0.20459689050912855	0.1607074372470379
2682	заготовка	0.22450386434793476	0.12646816447377204	0.1823045283555985	0.11078914254903792
2683	тыльный	0.2244141399860382	0.12133989483118054	0.30063160955905915	0.11163667663931846
2684	полукруг	0.2244093731045723	0.13017530366778374	0.2651057630777359	0.13603627160191534
2685	вентиляционный	0.22439747005701066	0.12820048332214354	0.184519200026989	0.11616960912942885
2686	застолье	0.22438958287239075	0.17389876395463946	0.2307683140039444	0.18597093671560289
2687	высоковольтный	0.22438589185476304	0.13511323854327198	0.17227292507886888	0.11569194719195365
2688	распрямляться	0.22436149418354034	0.16512703895568848	0.2974064514040947	0.17710213512182235
2689	дюймовый	0.22435039430856704	0.11765899062156678	0.17022094279527664	0.12136159464716913
2690	запотевший	0.22434750348329546	0.13954532369971276	0.2429382085800171	0.13087751418352128
2691	пикник	0.2243441179394722	0.10445599630475044	0.17453496009111405	0.14839766770601273
2692	увидать	0.22434307634830475	0.2265738502144813	0.27665385603904724	0.2182851105928421
2693	взвизгивать	0.2243409752845764	0.187695986032486	0.2895579904317856	0.18144335597753525
2694	башня	0.22433546483516686	0.1328726053237915	0.2349237307906151	0.13201929554343222
2695	вычесывать	0.2243160277605057	0.1142241396009922	0.2011876657605171	0.10255221128463746
2696	обнимка	0.2243030160665512	0.14208898320794106	0.2817267179489136	0.17803454995155335
2697	волос	0.22429075241088867	0.13997095003724094	0.2401444032788277	0.14804283827543258
2698	бункер	0.22426458895206453	0.1149350956082344	0.20870119482278826	0.1131383530795574
2699	пакет	0.2242613285779953	0.10358103513717652	0.18972536027431489	0.10427482277154924
2700	жечь	0.2242487847805023	0.13593655899167062	0.20818576216697693	0.1523253746330738
2701	клок	0.22419863790273667	0.16543857902288436	0.2130432590842247	0.1459587872028351
2702	маникюр	0.22418933659791945	0.11429350227117538	0.16802310347557067	0.12796926349401475
2703	олений	0.2241867169737816	0.11066078692674636	0.18844475150108336	0.13228439465165134
2704	крылатый	0.22416593879461288	0.1620851293206215	0.1527402028441429	0.14938066080212592
2705	свешивать	0.22416024208068847	0.15660376474261284	0.28074977546930313	0.14648683071136476
2706	отполировывать	0.22414882630109784	0.13295119106769562	0.22312209159135815	0.12075628936290743
2707	гитарист	0.22413915991783145	0.14526121318340302	0.2138466566801071	0.14852595180273054
2708	микроконтроллер	0.22411506474018095	0.16214589700102805	0.14183143004775048	0.12222040444612504
2709	маска	0.22410600483417512	0.12705975845456124	0.1623271256685257	0.11510082259774207
2710	одетый	0.22410028129816054	0.14663261026144028	0.23962998241186145	0.14085908457636834
2711	припудривать	0.2240867406129837	0.13118346258997918	0.19105151295661926	0.11196153312921524
2712	леший	0.22408475428819655	0.1954057216644287	0.2532754108309746	0.18241559267044066
2713	конструкция	0.22407592386007308	0.15697143375873565	0.1991772696375847	0.1647684931755066
2714	опт	0.22407588809728626	0.10499057248234747	0.16022870242595671	0.11284159794449805
2715	разрубать	0.2240501120686531	0.15781123489141466	0.2110350787639618	0.1595865435898304
2716	обшивать	0.22403630763292312	0.11329278126358985	0.19475321769714354	0.10811371058225633
2717	прокрашивать	0.2240209996700287	0.12940168231725693	0.20678912699222565	0.1123074747622013
2718	мять	0.2240142524242401	0.13483384773135185	0.2450834259390831	0.13764238730072975
2719	согревать	0.2239541307091713	0.16494608968496322	0.2262519687414169	0.21403692811727526
2720	клоун	0.22394376546144484	0.171659354865551	0.23740510493516925	0.17484815269708634
2721	свист	0.22393127381801609	0.18451746702194213	0.23290563523769375	0.1783678948879242
2722	попить	0.223907969892025	0.12940712943673133	0.24531264901161196	0.17850368916988374
2723	кизильник	0.2239048466086388	0.13441584929823874	0.1422758974134922	0.11503620520234108
2724	батист	0.22390198856592175	0.11934555694460867	0.18508979827165606	0.12615872770547867
2725	манеж	0.22389316111803054	0.10507376939058304	0.1959734559059143	0.14313354566693307
2726	смоковница	0.22388254553079606	0.18699218481779095	0.2180089920759201	0.15945169627666472
2727	восхитительный	0.22387396097183224	0.1875627920031548	0.19078328907489775	0.2585152521729469
2728	взметываться	0.22386302053928372	0.17379148453474044	0.2316010117530823	0.15788810849189758
2729	заливка	0.22383743971586229	0.1619489721953869	0.16273611709475516	0.11065986156463622
2730	амбар	0.22381766736507416	0.15649089366197586	0.2492942199110985	0.11877012178301813
2731	двухконтурный	0.22381752878427505	0.13909283205866813	0.14736686572432514	0.11043620333075524
2732	подровнять	0.2238094970583916	0.11803604066371914	0.20513326823711395	0.1149765782058239
2733	двухметровый	0.22378211170434956	0.1122460685670376	0.2341783568263054	0.120758368819952
2734	нагреваться	0.22376711666584012	0.1376805268228054	0.20183462500572205	0.12638638392090798
2735	бабушкин	0.22376338094472886	0.13854466751217842	0.26017850935459136	0.14067516922950746
2736	выключать	0.2236333206295967	0.137903144210577	0.17227700501680376	0.12473160475492474
2737	багажный	0.2236134856939316	0.09536841958761216	0.21832100301980967	0.11489381939172745
2738	блондин	0.2236042320728302	0.18252630531787872	0.3397426694631577	0.18040019422769546
2739	микки	0.2235949918627739	0.1528961956501007	0.28384766429662706	0.1670066684484482
2740	клацать	0.2235634818673134	0.13983318880200385	0.2040375739336014	0.1194101870059967
2741	потрогать	0.22355808317661285	0.13161606118083	0.21486584544181825	0.14457670822739602
2742	разряжать	0.22355761528015136	0.13744345009326936	0.15930298566818238	0.13808568120002745
2743	шаровой	0.2235507622361183	0.1589574046432972	0.15559147000312806	0.1074327252805233
2744	играться	0.2234969824552536	0.141154458373785	0.19223220646381375	0.14625428169965746
2745	закапывать	0.2234816446900368	0.11407275423407555	0.2255222335457802	0.11645547300577165
2746	подручный	0.2234685942530632	0.1290598727762699	0.18771712779998775	0.13288971781730652
2747	сменный	0.2234636589884758	0.12502278238534928	0.1348811723291874	0.1171882040798664
2748	ласкаться	0.22345246523618695	0.21013351380825046	0.2714879333972931	0.2005370691418648
2749	ловко	0.2234389677643776	0.17650706470012664	0.2400244385004044	0.17722024470567704
2750	пятка	0.2233930841088295	0.12432798147201538	0.35816539376974105	0.13862159550189973
2751	запаливать	0.22337945103645326	0.16341324672102928	0.18884970098733905	0.14678707718849182
2752	утюжить	0.2233561798930168	0.13635935336351396	0.17752805054187776	0.08980264365673066
2753	колос	0.2233439177274704	0.13763233050704002	0.19418273419141768	0.146807199716568
2754	бомба	0.22328804135322566	0.12365300953388215	0.1806073561310768	0.12636295482516288
2755	заточка	0.22328639775514605	0.12362741976976395	0.15197506323456764	0.10366723090410232
2756	сепаратор	0.22328514754772186	0.14504580795764924	0.14325811192393306	0.10617059245705604
2757	припев	0.22327103614807128	0.2005397409200668	0.2408727705478668	0.20462408065795895
2758	раздавливать	0.22325906306505205	0.17558438777923585	0.2194913133978844	0.15279385596513748
2759	валять	0.22324740439653395	0.15748988315463067	0.22469335049390796	0.1382108747959137
2760	трепетать	0.22323406040668486	0.22507012784481048	0.23576591312885284	0.24090463370084764
2761	жерло	0.22322622686624527	0.17293763235211373	0.19521375447511674	0.15286449640989302
2762	мама	0.22321184426546095	0.16965538263320926	0.5586184024810791	0.2309907019138336
2763	обломать	0.22317992001771927	0.15643821135163308	0.22336022555828092	0.1412261761724949
2764	отрубать	0.22316277623176572	0.1655377686023712	0.2419563204050064	0.14357829093933105
2765	четырехугольный	0.22313685119152069	0.1482585370540619	0.2006734952330589	0.13076856806874276
2766	кладь	0.2231212064623833	0.10939442664384842	0.18730952143669127	0.11266898065805435
2767	резьба	0.22311267256736755	0.12325097098946572	0.18193831592798232	0.119040734320879
2768	пальмовый	0.22311215549707414	0.10202248767018318	0.1869606450200081	0.12000072821974755
2769	синеватый	0.22310358434915545	0.18426509350538253	0.2430187165737152	0.1485144503414631
2770	пинта	0.22308534681797024	0.11029183119535446	0.2024897545576096	0.12755532413721085
2771	ороситель	0.22305403649806976	0.13651514053344727	0.166184900701046	0.10823908001184464
2772	радуга	0.22303888350725173	0.15415194034576415	0.18446614146232604	0.2012197047472
2773	прикапывать	0.22302840650081635	0.12162764370441435	0.20938801616430286	0.11855615451931953
2774	звонкий	0.22298950850963592	0.172081159055233	0.2015322849154472	0.19092882722616195
2775	тристан	0.22295768857002254	0.18835906982421874	0.2554154843091965	0.1988382190465927
2776	кусать	0.22295282036066053	0.17626367062330245	0.2729090839624405	0.1835102379322052
2777	баранка	0.22293874025344848	0.1111953042447567	0.2309162899851799	0.11923958659172057
2778	жучок	0.22293152660131452	0.13118689134716988	0.17398589849472046	0.11548762395977975
2779	настенька	0.22290866672992707	0.188179574906826	0.40663168132305133	0.21123377233743668
2780	завывать	0.22288946211338045	0.187580306828022	0.2203777402639389	0.17307441979646682
2781	напыление	0.2228755310177803	0.1579589478671551	0.17955315709114075	0.12907954826951026
2782	прикольно	0.22286907732486724	0.15677846372127532	0.22821779400110245	0.18229286670684813
2783	чача	0.22286617755889893	0.12685682103037835	0.20232039988040926	0.13189518079161644
2784	наклонять	0.2228572994470596	0.13515532538294792	0.2954473942518234	0.1415884017944336
2785	клубиться	0.22282591313123706	0.21669067293405533	0.22187946736812592	0.1918861374258995
2786	габарит	0.2228185772895813	0.1471172794699669	0.17413172274827954	0.12082690149545668
2787	авто	0.2227694928646088	0.11389025747776033	0.28541080802679064	0.11196050718426703
2788	сугроб	0.22276071459054947	0.1512551948428154	0.3005934402346611	0.16345489621162415
2789	амуров	0.22275386452674867	0.1760537177324295	0.16564611345529556	0.13924404233694074
2790	вкус	0.22272372394800186	0.1575987830758095	0.14991135522723198	0.21737207174301149
2791	консоль	0.22272105664014816	0.12015881836414335	0.17519599050283433	0.11847518384456635
2792	кроить	0.22267766147851945	0.1456681326031685	0.15716423392295836	0.12364275231957435
2793	уголочек	0.22264956682920456	0.1469720758497715	0.22236810475587845	0.18865759968757628
2794	кувыркаться	0.222605474293232	0.16105343252420426	0.2643153727054596	0.1882116675376892
2795	облеплять	0.22258528769016267	0.1578265406191349	0.23664998412132265	0.1275957778096199
2796	ротор	0.22258259057998656	0.14458636194467545	0.16111448556184768	0.1169219046831131
2797	рот	0.2225753903388977	0.1434599369764328	0.3073344364762306	0.1579632692039013
2798	эльф	0.22256652116775516	0.20121361911296845	0.2582134231925011	0.20859154611825945
2799	застонать	0.2225622594356537	0.18632789254188534	0.3052907019853592	0.2033693850040436
2800	белоснежка	0.22255332469940187	0.13728026077151298	0.27482437044382096	0.16078467965126034
2801	крест	0.22254628241062166	0.17562369108200074	0.19595532715320588	0.16900303661823274
2802	сосновый	0.22253844738006592	0.08758467361330986	0.20269004106521607	0.1239001363515854
2803	забавный	0.22251887172460555	0.1847357928752899	0.2108019292354584	0.17605258375406266
2804	окно	0.22249429672956467	0.10893895030021668	0.260029661655426	0.1239480033516884
2805	заправка	0.22244791835546493	0.11651416793465615	0.17521913200616834	0.09486376196146012
2806	подлодка	0.22241975069046024	0.14292095750570294	0.2143957942724228	0.09620556682348252
2807	череп	0.22233575731515884	0.15608486235141755	0.2774676069617271	0.150541303306818
2808	юноша	0.2222695082426071	0.18016791343688965	0.4030439659953117	0.19380475729703905
2809	загрунтовывать	0.222264176607132	0.12061424851417543	0.1878831505775452	0.103886578977108
2810	нюра	0.2222261026501656	0.1818092629313469	0.4082257330417633	0.2020297795534134
2811	роксана	0.22220549285411836	0.15406385362148284	0.3105990290641785	0.2003350093960762
2812	рыцарь	0.22218517512083047	0.19051022082567212	0.25562278628349305	0.19274844378232955
2813	складка	0.2221851110458374	0.14654775559902192	0.24189393520355226	0.14346531108021734
2814	настежь	0.22217660546302795	0.18726565539836884	0.2402181521058083	0.17589593380689622
2815	померанцевый	0.2221619591116905	0.12652899771928788	0.1691574841737747	0.11074238270521164
2816	передний	0.2221595451235771	0.11908942013978957	0.2614510178565979	0.13106521740555765
2817	артиллерийский	0.22213512361049653	0.1506689727306366	0.18097341433167455	0.11448562368750573
2818	медведь	0.2221275925636292	0.14882581382989885	0.23806930631399156	0.13961730748414994
2819	припуск	0.2220846027135849	0.12930076196789742	0.15086235404014586	0.10809667259454728
2820	забрызгать	0.2220764011144638	0.15420882776379585	0.256153604388237	0.1423928879201412
2821	кислота	0.22205702364444727	0.150061959028244	0.15838161408901213	0.14020215049386026
2822	негритянка	0.22205642312765125	0.1675253063440323	0.3567657321691513	0.16842343658208847
2823	махина	0.22202781587839127	0.17200340405106546	0.20185744017362595	0.15341306626796722
2824	навоз	0.2220262184739113	0.15351628586649896	0.20296999663114548	0.11759644374251366
2825	ди-джей	0.22200528532266614	0.12548772394657134	0.1907702639698982	0.14522944241762162
2826	походный	0.22200352400541307	0.11732387468218805	0.16941618770360947	0.11593172773718835
2827	грабли	0.22197805047035216	0.13749107271432875	0.16345739215612412	0.11220447868108747
2828	разбавлять	0.22197744697332386	0.14284800589084626	0.15313140377402307	0.12804873809218406
2829	крепко	0.22197601348161694	0.14694266468286515	0.2586301058530808	0.17500461339950565
2830	изумрудный	0.22195376455783844	0.12125221565365793	0.16522514671087266	0.14061333760619166
2831	ноготь	0.22194217145442965	0.11011787950992584	0.2531564638018608	0.12475595027208328
2832	толочь	0.22193177789449686	0.1321111798286438	0.1993431821465492	0.13543695136904715
2833	пиломатериал	0.221924789249897	0.1125093474984169	0.19219357818365096	0.11182480528950693
2834	силач	0.22188347429037092	0.15106286481022835	0.247428335249424	0.1514245018362999
2835	металлорукав	0.2218695625662804	0.15377020016312598	0.15025256350636482	0.09997737035155296
2836	антилопа	0.2217601239681244	0.13862901479005812	0.20898354351520534	0.1276987947523594
2837	кошка	0.2217453882098198	0.1385737933218479	0.2911612674593925	0.14525599926710128
2838	слот	0.22172369211912155	0.12128779664635657	0.14491039663553235	0.12768535688519478
2839	заботливо	0.22172323912382125	0.1592459984123707	0.21770875602960588	0.1523157089948654
2840	кювет	0.22171378433704372	0.10921022891998293	0.2141597181558609	0.0989946447312832
2841	рухлядь	0.22169691622257232	0.19622295647859567	0.18372713774442676	0.13416755869984626
2842	нарисовать	0.2215819388628006	0.14030561596155167	0.22064991742372514	0.14476940035820007
2843	фонтан	0.2215758249163628	0.12684891000390053	0.21239142566919328	0.14843406528234482
2844	пропеть	0.22153876572847367	0.2112865298986435	0.2401925683021545	0.21386272311210636
2845	стемнеть	0.2215130522847176	0.14669140800833702	0.23648795038461684	0.1556989848613739
2846	влажный	0.2214860171079636	0.11686752736568452	0.2068349435925484	0.1194377914071083
2847	волчонок	0.2214779257774353	0.19117530733346935	0.3201821193099022	0.18973366916179654
2848	плясать	0.22146117836236956	0.17199336886405944	0.21969518959522247	0.17381228804588314
2849	горючее	0.2214517682790756	0.13276614770293235	0.20093837529420847	0.1063531383872032
2850	фанерный	0.22144802659749985	0.10099589079618454	0.20111823529005046	0.10856225490570068
2851	притачивать	0.2214443042874336	0.122321505099535	0.186444953083992	0.11123768761754037
2852	стерилизовать	0.22140391618013386	0.10407592579722404	0.1818808138370514	0.09866053611040117
2853	сжимать	0.22137222439050674	0.14105283319950104	0.26627320796251297	0.14185850992798804
2854	начинять	0.22137124836444852	0.12998412251472474	0.14395994320511818	0.10894423574209214
2855	пронзительно	0.2213644027709961	0.2020499512553215	0.22971827685832974	0.2006006807088852
2856	сварить	0.22135768532752992	0.11661231964826585	0.1590065836906433	0.11176509335637093
2857	поморщиться	0.22134434729814528	0.1975738912820816	0.28647097051143644	0.1858289748430252
2858	колыбель	0.22133527547121049	0.1492518037557602	0.1828462526202202	0.1927073642611504
2859	поцарапать	0.22132227718830108	0.09748342484235764	0.24337196946144105	0.12578746378421785
2860	чечетка	0.22129585295915605	0.14741576537489892	0.19445570409297944	0.14291359186172484
2861	сапер	0.2212712734937668	0.12531303390860554	0.21344673186540605	0.10515231639146803
2862	флаг	0.2212461993098259	0.1215115152299404	0.15871876925230027	0.13492814674973488
2863	жир	0.22121995836496355	0.13843091502785682	0.1831719666719437	0.13804705664515496
2864	ужалить	0.22120656222105026	0.18106684237718584	0.2491541609168053	0.1722743555903435
2865	коммутировать	0.2211984023451805	0.19045619219541549	0.13858588710427286	0.11579104140400888
2866	девица	0.2211971774697304	0.2343520224094391	0.4136157214641571	0.20908416509628294
2867	брызги	0.2211938962340355	0.16126431971788407	0.2512868091464043	0.15746539756655692
2868	покормить	0.221182918548584	0.12919682562351226	0.23934002369642254	0.14883632063865662
2869	масляный	0.22118184417486192	0.11625172570347785	0.1558979332447052	0.1098571553826332
2870	затыкать	0.2211816102266312	0.16673083901405333	0.2192726358771324	0.14038174822926522
2871	сварочный	0.2211633339524269	0.14738745838403702	0.13971544653177262	0.11372184082865715
2872	поливать	0.22116188257932665	0.12371343299746515	0.17939394861459732	0.11959503665566446
2873	чугун	0.2211596503853798	0.13332329243421553	0.19015804976224895	0.10410330519080163
2874	рыбий	0.2210769921541214	0.1313574343919754	0.17907887995243071	0.1290713831782341
2875	перевертывать	0.2210616260766983	0.12927117198705673	0.1952956885099411	0.1323835775256157
2876	автобус	0.22101695090532306	0.0960711158812046	0.2579619362950325	0.11512503176927565
2877	закопать	0.2209934264421463	0.13606596067547802	0.21088359653949734	0.136710237711668
2878	пробурчать	0.22098132967948916	0.19642987549304966	0.2751478314399719	0.17390117198228836
2879	радиостанция	0.22092600613832475	0.11900952830910685	0.17711139023303984	0.10931077376008032
2880	ваня	0.22092124223709106	0.17981270253658296	0.4335849612951279	0.19902056753635405
2881	переодеваться	0.22089738696813585	0.13193870484828948	0.25661527961492536	0.16094600260257722
2882	вагон	0.22089288085699085	0.10415461212396622	0.2558281198143959	0.09797548800706864
2883	лагга	0.22088894993066788	0.15562427788972855	0.17623733952641488	0.08748409524559975
2884	углепластиковый	0.22084188312292102	0.12892530634999275	0.19718788862228392	0.12604848966002466
2885	виться	0.22082818299531934	0.16384147852659225	0.20695298612117768	0.13470572009682655
2886	душман	0.2208179861307144	0.16237059533596038	0.2098874032497406	0.13682826235890388
2887	воздевать	0.22081755250692367	0.20384989231824874	0.2864404067397118	0.17922703474760054
2888	горгона	0.22080755829811094	0.18453591912984849	0.20364102870225906	0.1807140335440636
2889	алкидный	0.22075372636318208	0.14035415947437285	0.1506030887365341	0.1140877828001976
2890	щебет	0.2207361340522766	0.20507380813360213	0.1999479204416275	0.18923766911029816
2891	дроссельный	0.220695635676384	0.15085553154349327	0.1674704819917679	0.12523564100265502
2892	брюнет	0.22067355513572687	0.17231331765651706	0.34146522730588913	0.16881073862314225
2893	голова	0.2206681966781616	0.1580887958407402	0.3349538892507553	0.20838866382837296
2894	пылать	0.22066720128059386	0.20738612860441208	0.2271122694015503	0.20895621031522751
2895	пустячок	0.22062979489564896	0.17908731177449227	0.1780821055173874	0.15948591828346256
2896	старенький	0.2206222638487816	0.14038239642977715	0.2697329327464104	0.13211717680096627
2897	питательный	0.2206096589565277	0.14531243592500687	0.13746667951345445	0.12599964886903764
2898	наездница	0.2205900266766548	0.17099593877792355	0.2807171240448952	0.15958524793386458
2899	пристреливаться	0.2205878973007202	0.12264294922351834	0.16647535413503647	0.09470861852169037
2900	слоновый	0.220578408241272	0.11519818007946014	0.18891164064407348	0.12884714752435686
2901	распевать	0.2205783724784851	0.1968186676502228	0.21979614943265915	0.1778220996260643
2902	силос	0.22057477235794068	0.1470077395439148	0.16245458126068116	0.1065274640917778
2903	покойник	0.22054580301046373	0.19499769061803815	0.28671944588422776	0.1844691589474678
2904	столовая	0.2205337777733803	0.10561703816056253	0.2484178125858307	0.1204566203057766
2905	воительница	0.22052254378795624	0.20828983336687087	0.31019982397556306	0.19368507713079453
2906	хмыкнуть	0.22046890258789065	0.20083864629268647	0.2799982354044914	0.1773209035396576
2907	дергаться	0.2204651802778244	0.15953449830412866	0.2726087987422943	0.1668081298470497
2908	спать	0.22043606340885166	0.14663517400622367	0.283939453959465	0.1765797972679138
2909	балон	0.22038324922323227	0.10820960402488708	0.18302951604127884	0.09982001557946203
2910	жеваный	0.22037768512964248	0.15158659890294074	0.19719455242156986	0.1315657041966915
2911	маша	0.22033174484968185	0.14049701914191245	0.3907019332051277	0.1874814167618752
2912	сосулька	0.22032882124185565	0.10344072133302687	0.25072226375341417	0.11156466156244277
2913	дрова	0.22032187283039087	0.11552104279398917	0.20367955565452572	0.13094861954450607
2914	прямоугольный	0.2203126758337021	0.1288403421640396	0.18228368014097213	0.11664155200123788
2915	козявка	0.22030305713415144	0.198971626162529	0.2693081498146057	0.16583362966775894
2916	фишка	0.2202848255634308	0.16234784051775933	0.16418868601322173	0.15289780795574187
2917	отжимать	0.22028408497571944	0.09970398396253584	0.1883475512266159	0.08650838658213615
2918	вытянутый	0.2202792152762413	0.1403503619134426	0.2644979447126389	0.1060941271483898
2919	бесцветный	0.22024294584989548	0.15216618329286574	0.18310444951057436	0.1049783393740654
2920	потирать	0.2202349245548248	0.13370817750692368	0.2648274928331375	0.14024326726794242
2921	одеваться	0.2202264413237572	0.12434243708848955	0.24000974595546726	0.1598502978682518
2922	суконный	0.2202150136232376	0.13192885220050812	0.1696958214044571	0.10797969549894333
2923	утилита	0.22019926309585566	0.16739905178546904	0.13448627814650535	0.13209267407655714
2924	крыло	0.2201910972595215	0.13248491436243054	0.2541566073894501	0.13712889924645424
2925	сжинать	0.22018667906522751	0.14217377528548242	0.2639420360326767	0.1288774512708187
2926	элегантно	0.22018220275640488	0.13564087823033333	0.20229037702083588	0.1478604719042778
2927	концентрат	0.2201814129948616	0.1421118825674057	0.15771500021219256	0.1191088691353798
2928	укрывать	0.22017889469861984	0.14727142527699472	0.22573403269052505	0.1375252813100815
2929	микроскоп	0.22016798108816146	0.13091298192739487	0.15518106073141094	0.11427810415625572
2930	ветка	0.2201619863510132	0.12664107084274293	0.22721358090639115	0.11994185149669648
2931	мяч	0.22015751600265504	0.12974671870470048	0.21481396555900573	0.13094039559364318
2932	дымить	0.2201464518904686	0.13916689679026606	0.20074566453695294	0.11684339791536333
2933	танкер	0.22012046873569488	0.10764212980866432	0.21517741829156875	0.09409853592514993
2934	встрепенуться	0.22011732757091526	0.20196690559387206	0.2646413743495941	0.20913245677948
2935	покраснеть	0.22010162770748135	0.17661923170089722	0.31706097424030305	0.1804962709546089
2936	егерь	0.2200873866677284	0.13274551704525947	0.2238974526524544	0.12475967779755592
2937	напудривать	0.22008241564035416	0.17200135737657546	0.20542262494564054	0.13629008159041406
2938	парапет	0.2200653523206711	0.1372722551226616	0.2840344116091728	0.13063993752002714
2939	аттракцион	0.2200332373380661	0.13442196026444436	0.17084042429924012	0.1545992985367775
2940	шайба	0.22003226578235627	0.11303422152996065	0.17229007333517074	0.09822386726737024
2941	стабилизатор	0.22001195102930068	0.15776196420192715	0.13163100704550745	0.10776547193527222
2942	стон	0.21999750584363936	0.23931047320365906	0.26536317467689513	0.2437254905700684
2943	листок	0.21999381184577946	0.12708705291152	0.1930231899023056	0.12250895500183105
2944	закатывать	0.2199537545442581	0.13326082453131674	0.2302592873573303	0.1267755836248398
2945	импровизированный	0.2199409365653992	0.12005040943622587	0.21317500323057176	0.14543108642101288
2946	маркиз	0.2199357882142067	0.15112846419215206	0.21085929721593855	0.14935441315174106
2947	джин	0.219910141825676	0.14309854805469513	0.24204611033201215	0.16168149411678315
2948	петух	0.21989611387252808	0.17366124093532562	0.24794636517763136	0.16020840406417847
2949	провиант	0.21986247152090072	0.13968431502580642	0.2005554109811783	0.1162660762667656
2950	бык	0.21984164416790009	0.15587490499019624	0.2165444776415825	0.13690523952245712
2951	опускать	0.21981451213359832	0.12590678483247758	0.26865792274475103	0.1401540718972683
2952	отламываться	0.2198090896010399	0.115633724629879	0.2296436533331871	0.11773140951991083
2953	обезбаливать	0.21979331523180007	0.1398094266653061	0.21622522324323654	0.13350362330675125
2954	мм	0.2197825387120247	0.1374002978205681	0.19891973733901974	0.10914350152015688
2955	щуриться	0.2197779834270477	0.16966986656188965	0.28245241940021515	0.16944658160209655
2956	светло	0.21973787397146224	0.15500550270080565	0.2014695793390274	0.15642906874418258
2957	бриться	0.21973192691802976	0.12520254254341126	0.23936309665441516	0.15060287117958068
